#   frequency            amplitude spectral density
   1.3355810e+00   1.0905821e-05
   1.3356570e+00   1.0904507e-05
   1.3357330e+00   1.0903194e-05
   1.3358090e+00   1.0901881e-05
   1.3358849e+00   1.0900568e-05
   1.3359609e+00   1.0899255e-05
   1.3360369e+00   1.0897943e-05
   1.3361128e+00   1.0896631e-05
   1.3361888e+00   1.0895319e-05
   1.3362648e+00   1.0894008e-05
   1.3363408e+00   1.0892697e-05
   1.3364167e+00   1.0891385e-05
   1.3364927e+00   1.0890075e-05
   1.3365687e+00   1.0888764e-05
   1.3366446e+00   1.0887454e-05
   1.3367206e+00   1.0886144e-05
   1.3367966e+00   1.0884834e-05
   1.3368726e+00   1.0883524e-05
   1.3369485e+00   1.0882215e-05
   1.3370245e+00   1.0880906e-05
   1.3371005e+00   1.0879597e-05
   1.3371764e+00   1.0878289e-05
   1.3372524e+00   1.0876980e-05
   1.3373284e+00   1.0875672e-05
   1.3374044e+00   1.0874364e-05
   1.3374803e+00   1.0873057e-05
   1.3375563e+00   1.0871749e-05
   1.3376323e+00   1.0870442e-05
   1.3377083e+00   1.0869136e-05
   1.3377842e+00   1.0867829e-05
   1.3378602e+00   1.0866523e-05
   1.3379362e+00   1.0865216e-05
   1.3380121e+00   1.0863911e-05
   1.3380881e+00   1.0862605e-05
   1.3381641e+00   1.0861300e-05
   1.3382401e+00   1.0859994e-05
   1.3383160e+00   1.0858690e-05
   1.3383920e+00   1.0857385e-05
   1.3384680e+00   1.0856081e-05
   1.3385439e+00   1.0854776e-05
   1.3386199e+00   1.0853472e-05
   1.3386959e+00   1.0852169e-05
   1.3387719e+00   1.0850865e-05
   1.3388478e+00   1.0849562e-05
   1.3389238e+00   1.0848259e-05
   1.3389998e+00   1.0846957e-05
   1.3390757e+00   1.0845654e-05
   1.3391517e+00   1.0844352e-05
   1.3392277e+00   1.0843050e-05
   1.3393037e+00   1.0841748e-05
   1.3393796e+00   1.0840447e-05
   1.3394556e+00   1.0839146e-05
   1.3395316e+00   1.0837845e-05
   1.3396075e+00   1.0836544e-05
   1.3396835e+00   1.0835243e-05
   1.3397595e+00   1.0833943e-05
   1.3398355e+00   1.0832643e-05
   1.3399114e+00   1.0831343e-05
   1.3399874e+00   1.0830044e-05
   1.3400634e+00   1.0828745e-05
   1.3401393e+00   1.0827446e-05
   1.3402153e+00   1.0826147e-05
   1.3402913e+00   1.0824848e-05
   1.3403673e+00   1.0823550e-05
   1.3404432e+00   1.0822252e-05
   1.3405192e+00   1.0820954e-05
   1.3405952e+00   1.0819657e-05
   1.3406711e+00   1.0818359e-05
   1.3407471e+00   1.0817062e-05
   1.3408231e+00   1.0815765e-05
   1.3408991e+00   1.0814469e-05
   1.3409750e+00   1.0813172e-05
   1.3410510e+00   1.0811876e-05
   1.3411270e+00   1.0810580e-05
   1.3412029e+00   1.0809285e-05
   1.3412789e+00   1.0807989e-05
   1.3413549e+00   1.0806694e-05
   1.3414309e+00   1.0805399e-05
   1.3415068e+00   1.0804105e-05
   1.3415828e+00   1.0802810e-05
   1.3416588e+00   1.0801516e-05
   1.3417347e+00   1.0800222e-05
   1.3418107e+00   1.0798928e-05
   1.3418867e+00   1.0797635e-05
   1.3419627e+00   1.0796342e-05
   1.3420386e+00   1.0795049e-05
   1.3421146e+00   1.0793756e-05
   1.3421906e+00   1.0792463e-05
   1.3422665e+00   1.0791171e-05
   1.3423425e+00   1.0789879e-05
   1.3424185e+00   1.0788587e-05
   1.3424945e+00   1.0787296e-05
   1.3425704e+00   1.0786005e-05
   1.3426464e+00   1.0784714e-05
   1.3427224e+00   1.0783423e-05
   1.3427983e+00   1.0782132e-05
   1.3428743e+00   1.0780842e-05
   1.3429503e+00   1.0779552e-05
   1.3430263e+00   1.0778262e-05
   1.3431022e+00   1.0776972e-05
   1.3431782e+00   1.0775683e-05
   1.3432542e+00   1.0774394e-05
   1.3433302e+00   1.0773105e-05
   1.3434061e+00   1.0771816e-05
   1.3434821e+00   1.0770528e-05
   1.3435581e+00   1.0769240e-05
   1.3436340e+00   1.0767952e-05
   1.3437100e+00   1.0766664e-05
   1.3437860e+00   1.0765377e-05
   1.3438620e+00   1.0764089e-05
   1.3439379e+00   1.0762802e-05
   1.3440139e+00   1.0761516e-05
   1.3440899e+00   1.0760229e-05
   1.3441658e+00   1.0758943e-05
   1.3442418e+00   1.0757657e-05
   1.3443178e+00   1.0756371e-05
   1.3443938e+00   1.0755086e-05
   1.3444697e+00   1.0753800e-05
   1.3445457e+00   1.0752515e-05
   1.3446217e+00   1.0751230e-05
   1.3446976e+00   1.0749946e-05
   1.3447736e+00   1.0748661e-05
   1.3448496e+00   1.0747377e-05
   1.3449256e+00   1.0746094e-05
   1.3450015e+00   1.0744810e-05
   1.3450775e+00   1.0743526e-05
   1.3451535e+00   1.0742243e-05
   1.3452294e+00   1.0740960e-05
   1.3453054e+00   1.0739678e-05
   1.3453814e+00   1.0738395e-05
   1.3454574e+00   1.0737113e-05
   1.3455333e+00   1.0735831e-05
   1.3456093e+00   1.0734549e-05
   1.3456853e+00   1.0733268e-05
   1.3457612e+00   1.0731987e-05
   1.3458372e+00   1.0730706e-05
   1.3459132e+00   1.0729425e-05
   1.3459892e+00   1.0728144e-05
   1.3460651e+00   1.0726864e-05
   1.3461411e+00   1.0725584e-05
   1.3462171e+00   1.0724304e-05
   1.3462930e+00   1.0723024e-05
   1.3463690e+00   1.0721745e-05
   1.3464450e+00   1.0720466e-05
   1.3465210e+00   1.0719187e-05
   1.3465969e+00   1.0717908e-05
   1.3466729e+00   1.0716630e-05
   1.3467489e+00   1.0715352e-05
   1.3468248e+00   1.0714074e-05
   1.3469008e+00   1.0712796e-05
   1.3469768e+00   1.0711519e-05
   1.3470528e+00   1.0710241e-05
   1.3471287e+00   1.0708964e-05
   1.3472047e+00   1.0707688e-05
   1.3472807e+00   1.0706411e-05
   1.3473566e+00   1.0705135e-05
   1.3474326e+00   1.0703859e-05
   1.3475086e+00   1.0702583e-05
   1.3475846e+00   1.0701307e-05
   1.3476605e+00   1.0700032e-05
   1.3477365e+00   1.0698757e-05
   1.3478125e+00   1.0697482e-05
   1.3478884e+00   1.0696207e-05
   1.3479644e+00   1.0694933e-05
   1.3480404e+00   1.0693659e-05
   1.3481164e+00   1.0692385e-05
   1.3481923e+00   1.0691111e-05
   1.3482683e+00   1.0689838e-05
   1.3483443e+00   1.0688565e-05
   1.3484202e+00   1.0687292e-05
   1.3484962e+00   1.0686019e-05
   1.3485722e+00   1.0684746e-05
   1.3486482e+00   1.0683474e-05
   1.3487241e+00   1.0682202e-05
   1.3488001e+00   1.0680930e-05
   1.3488761e+00   1.0679659e-05
   1.3489521e+00   1.0678387e-05
   1.3490280e+00   1.0677116e-05
   1.3491040e+00   1.0675845e-05
   1.3491800e+00   1.0674574e-05
   1.3492559e+00   1.0673304e-05
   1.3493319e+00   1.0672034e-05
   1.3494079e+00   1.0670764e-05
   1.3494839e+00   1.0669494e-05
   1.3495598e+00   1.0668225e-05
   1.3496358e+00   1.0666955e-05
   1.3497118e+00   1.0665686e-05
   1.3497877e+00   1.0664418e-05
   1.3498637e+00   1.0663149e-05
   1.3499397e+00   1.0661881e-05
   1.3500157e+00   1.0660613e-05
   1.3500916e+00   1.0659345e-05
   1.3501676e+00   1.0658077e-05
   1.3502436e+00   1.0656810e-05
   1.3503195e+00   1.0655543e-05
   1.3503955e+00   1.0654276e-05
   1.3504715e+00   1.0653009e-05
   1.3505475e+00   1.0651743e-05
   1.3506234e+00   1.0650476e-05
   1.3506994e+00   1.0649210e-05
   1.3507754e+00   1.0647945e-05
   1.3508513e+00   1.0646679e-05
   1.3509273e+00   1.0645414e-05
   1.3510033e+00   1.0644149e-05
   1.3510793e+00   1.0642884e-05
   1.3511552e+00   1.0641619e-05
   1.3512312e+00   1.0640355e-05
   1.3513072e+00   1.0639091e-05
   1.3513831e+00   1.0637827e-05
   1.3514591e+00   1.0636563e-05
   1.3515351e+00   1.0635300e-05
   1.3516111e+00   1.0634037e-05
   1.3516870e+00   1.0632774e-05
   1.3517630e+00   1.0631511e-05
   1.3518390e+00   1.0630248e-05
   1.3519149e+00   1.0628986e-05
   1.3519909e+00   1.0627724e-05
   1.3520669e+00   1.0626462e-05
   1.3521429e+00   1.0625201e-05
   1.3522188e+00   1.0623939e-05
   1.3522948e+00   1.0622678e-05
   1.3523708e+00   1.0621417e-05
   1.3524467e+00   1.0620157e-05
   1.3525227e+00   1.0618896e-05
   1.3525987e+00   1.0617636e-05
   1.3526747e+00   1.0616376e-05
   1.3527506e+00   1.0615116e-05
   1.3528266e+00   1.0613857e-05
   1.3529026e+00   1.0612598e-05
   1.3529785e+00   1.0611339e-05
   1.3530545e+00   1.0610080e-05
   1.3531305e+00   1.0608821e-05
   1.3532065e+00   1.0607563e-05
   1.3532824e+00   1.0606305e-05
   1.3533584e+00   1.0605047e-05
   1.3534344e+00   1.0603789e-05
   1.3535103e+00   1.0602532e-05
   1.3535863e+00   1.0601274e-05
   1.3536623e+00   1.0600017e-05
   1.3537383e+00   1.0598761e-05
   1.3538142e+00   1.0597504e-05
   1.3538902e+00   1.0596248e-05
   1.3539662e+00   1.0594992e-05
   1.3540421e+00   1.0593736e-05
   1.3541181e+00   1.0592480e-05
   1.3541941e+00   1.0591225e-05
   1.3542701e+00   1.0589970e-05
   1.3543460e+00   1.0588715e-05
   1.3544220e+00   1.0587459e-05
   1.3544980e+00   1.0586206e-05
   1.3545740e+00   1.0584952e-05
   1.3546499e+00   1.0583698e-05
   1.3547259e+00   1.0582444e-05
   1.3548019e+00   1.0581191e-05
   1.3548778e+00   1.0579937e-05
   1.3549538e+00   1.0578684e-05
   1.3550298e+00   1.0577431e-05
   1.3551058e+00   1.0576179e-05
   1.3551817e+00   1.0574926e-05
   1.3552577e+00   1.0573674e-05
   1.3553337e+00   1.0572422e-05
   1.3554096e+00   1.0571170e-05
   1.3554856e+00   1.0569919e-05
   1.3555616e+00   1.0568668e-05
   1.3556376e+00   1.0567417e-05
   1.3557135e+00   1.0566166e-05
   1.3557895e+00   1.0564915e-05
   1.3558655e+00   1.0563665e-05
   1.3559414e+00   1.0562415e-05
   1.3560174e+00   1.0561165e-05
   1.3560934e+00   1.0559915e-05
   1.3561694e+00   1.0558666e-05
   1.3562453e+00   1.0557417e-05
   1.3563213e+00   1.0556168e-05
   1.3563973e+00   1.0554919e-05
   1.3564732e+00   1.0553671e-05
   1.3565492e+00   1.0552422e-05
   1.3566252e+00   1.0551174e-05
   1.3567012e+00   1.0549926e-05
   1.3567771e+00   1.0548679e-05
   1.3568531e+00   1.0547431e-05
   1.3569291e+00   1.0546184e-05
   1.3570050e+00   1.0544937e-05
   1.3570810e+00   1.0543691e-05
   1.3571570e+00   1.0542444e-05
   1.3572330e+00   1.0541198e-05
   1.3573089e+00   1.0539952e-05
   1.3573849e+00   1.0538706e-05
   1.3574609e+00   1.0537460e-05
   1.3575368e+00   1.0536215e-05
   1.3576128e+00   1.0534970e-05
   1.3576888e+00   1.0533725e-05
   1.3577648e+00   1.0532480e-05
   1.3578407e+00   1.0531236e-05
   1.3579167e+00   1.0529992e-05
   1.3579927e+00   1.0528748e-05
   1.3580686e+00   1.0527504e-05
   1.3581446e+00   1.0526261e-05
   1.3582206e+00   1.0525017e-05
   1.3582966e+00   1.0523774e-05
   1.3583725e+00   1.0522531e-05
   1.3584485e+00   1.0521289e-05
   1.3585245e+00   1.0520046e-05
   1.3586004e+00   1.0518804e-05
   1.3586764e+00   1.0517562e-05
   1.3587524e+00   1.0516320e-05
   1.3588284e+00   1.0515079e-05
   1.3589043e+00   1.0513838e-05
   1.3589803e+00   1.0512597e-05
   1.3590563e+00   1.0511356e-05
   1.3591322e+00   1.0510115e-05
   1.3592082e+00   1.0508875e-05
   1.3592842e+00   1.0507635e-05
   1.3593602e+00   1.0506395e-05
   1.3594361e+00   1.0505155e-05
   1.3595121e+00   1.0503916e-05
   1.3595881e+00   1.0502676e-05
   1.3596640e+00   1.0501437e-05
   1.3597400e+00   1.0500198e-05
   1.3598160e+00   1.0498960e-05
   1.3598920e+00   1.0497722e-05
   1.3599679e+00   1.0496483e-05
   1.3600439e+00   1.0495246e-05
   1.3601199e+00   1.0494008e-05
   1.3601958e+00   1.0492770e-05
   1.3602718e+00   1.0491533e-05
   1.3603478e+00   1.0490296e-05
   1.3604238e+00   1.0489059e-05
   1.3604997e+00   1.0487823e-05
   1.3605757e+00   1.0486586e-05
   1.3606517e+00   1.0485350e-05
   1.3607277e+00   1.0484114e-05
   1.3608036e+00   1.0482879e-05
   1.3608796e+00   1.0481643e-05
   1.3609556e+00   1.0480408e-05
   1.3610315e+00   1.0479173e-05
   1.3611075e+00   1.0477938e-05
   1.3611835e+00   1.0476704e-05
   1.3612595e+00   1.0475470e-05
   1.3613354e+00   1.0474235e-05
   1.3614114e+00   1.0473002e-05
   1.3614874e+00   1.0471768e-05
   1.3615633e+00   1.0470534e-05
   1.3616393e+00   1.0469301e-05
   1.3617153e+00   1.0468068e-05
   1.3617913e+00   1.0466836e-05
   1.3618672e+00   1.0465603e-05
   1.3619432e+00   1.0464371e-05
   1.3620192e+00   1.0463139e-05
   1.3620951e+00   1.0461907e-05
   1.3621711e+00   1.0460675e-05
   1.3622471e+00   1.0459444e-05
   1.3623231e+00   1.0458212e-05
   1.3623990e+00   1.0456981e-05
   1.3624750e+00   1.0455751e-05
   1.3625510e+00   1.0454520e-05
   1.3626269e+00   1.0453290e-05
   1.3627029e+00   1.0452060e-05
   1.3627789e+00   1.0450830e-05
   1.3628549e+00   1.0449600e-05
   1.3629308e+00   1.0448371e-05
   1.3630068e+00   1.0447142e-05
   1.3630828e+00   1.0445913e-05
   1.3631587e+00   1.0444684e-05
   1.3632347e+00   1.0443455e-05
   1.3633107e+00   1.0442227e-05
   1.3633867e+00   1.0440999e-05
   1.3634626e+00   1.0439771e-05
   1.3635386e+00   1.0438543e-05
   1.3636146e+00   1.0437316e-05
   1.3636905e+00   1.0436089e-05
   1.3637665e+00   1.0434862e-05
   1.3638425e+00   1.0433635e-05
   1.3639185e+00   1.0432408e-05
   1.3639944e+00   1.0431182e-05
   1.3640704e+00   1.0429956e-05
   1.3641464e+00   1.0428730e-05
   1.3642223e+00   1.0427504e-05
   1.3642983e+00   1.0426279e-05
   1.3643743e+00   1.0425054e-05
   1.3644503e+00   1.0423829e-05
   1.3645262e+00   1.0422604e-05
   1.3646022e+00   1.0421379e-05
   1.3646782e+00   1.0420155e-05
   1.3647541e+00   1.0418931e-05
   1.3648301e+00   1.0417707e-05
   1.3649061e+00   1.0416483e-05
   1.3649821e+00   1.0415260e-05
   1.3650580e+00   1.0414037e-05
   1.3651340e+00   1.0412814e-05
   1.3652100e+00   1.0411591e-05
   1.3652859e+00   1.0410368e-05
   1.3653619e+00   1.0409146e-05
   1.3654379e+00   1.0407924e-05
   1.3655139e+00   1.0406702e-05
   1.3655898e+00   1.0405480e-05
   1.3656658e+00   1.0404259e-05
   1.3657418e+00   1.0403037e-05
   1.3658177e+00   1.0401816e-05
   1.3658937e+00   1.0400596e-05
   1.3659697e+00   1.0399375e-05
   1.3660457e+00   1.0398155e-05
   1.3661216e+00   1.0396934e-05
   1.3661976e+00   1.0395715e-05
   1.3662736e+00   1.0394495e-05
   1.3663496e+00   1.0393275e-05
   1.3664255e+00   1.0392056e-05
   1.3665015e+00   1.0390837e-05
   1.3665775e+00   1.0389618e-05
   1.3666534e+00   1.0388399e-05
   1.3667294e+00   1.0387181e-05
   1.3668054e+00   1.0385963e-05
   1.3668814e+00   1.0384745e-05
   1.3669573e+00   1.0383527e-05
   1.3670333e+00   1.0382310e-05
   1.3671093e+00   1.0381092e-05
   1.3671852e+00   1.0379875e-05
   1.3672612e+00   1.0378658e-05
   1.3673372e+00   1.0377442e-05
   1.3674132e+00   1.0376225e-05
   1.3674891e+00   1.0375009e-05
   1.3675651e+00   1.0373793e-05
   1.3676411e+00   1.0372577e-05
   1.3677170e+00   1.0371362e-05
   1.3677930e+00   1.0370146e-05
   1.3678690e+00   1.0368931e-05
   1.3679450e+00   1.0367716e-05
   1.3680209e+00   1.0366502e-05
   1.3680969e+00   1.0365287e-05
   1.3681729e+00   1.0364073e-05
   1.3682488e+00   1.0362859e-05
   1.3683248e+00   1.0361645e-05
   1.3684008e+00   1.0360431e-05
   1.3684768e+00   1.0359218e-05
   1.3685527e+00   1.0358005e-05
   1.3686287e+00   1.0356792e-05
   1.3687047e+00   1.0355579e-05
   1.3687806e+00   1.0354367e-05
   1.3688566e+00   1.0353154e-05
   1.3689326e+00   1.0351942e-05
   1.3690086e+00   1.0350730e-05
   1.3690845e+00   1.0349519e-05
   1.3691605e+00   1.0348307e-05
   1.3692365e+00   1.0347096e-05
   1.3693124e+00   1.0345885e-05
   1.3693884e+00   1.0344674e-05
   1.3694644e+00   1.0343464e-05
   1.3695404e+00   1.0342253e-05
   1.3696163e+00   1.0341043e-05
   1.3696923e+00   1.0339833e-05
   1.3697683e+00   1.0338623e-05
   1.3698442e+00   1.0337414e-05
   1.3699202e+00   1.0336205e-05
   1.3699962e+00   1.0334996e-05
   1.3700722e+00   1.0333787e-05
   1.3701481e+00   1.0332578e-05
   1.3702241e+00   1.0331370e-05
   1.3703001e+00   1.0330162e-05
   1.3703760e+00   1.0328954e-05
   1.3704520e+00   1.0327746e-05
   1.3705280e+00   1.0326538e-05
   1.3706040e+00   1.0325331e-05
   1.3706799e+00   1.0324124e-05
   1.3707559e+00   1.0322917e-05
   1.3708319e+00   1.0321710e-05
   1.3709078e+00   1.0320504e-05
   1.3709838e+00   1.0319298e-05
   1.3710598e+00   1.0318091e-05
   1.3711358e+00   1.0316886e-05
   1.3712117e+00   1.0315680e-05
   1.3712877e+00   1.0314475e-05
   1.3713637e+00   1.0313269e-05
   1.3714396e+00   1.0312065e-05
   1.3715156e+00   1.0310860e-05
   1.3715916e+00   1.0309655e-05
   1.3716676e+00   1.0308451e-05
   1.3717435e+00   1.0307247e-05
   1.3718195e+00   1.0306043e-05
   1.3718955e+00   1.0304839e-05
   1.3719715e+00   1.0303636e-05
   1.3720474e+00   1.0302433e-05
   1.3721234e+00   1.0301230e-05
   1.3721994e+00   1.0300027e-05
   1.3722753e+00   1.0298824e-05
   1.3723513e+00   1.0297622e-05
   1.3724273e+00   1.0296420e-05
   1.3725033e+00   1.0295218e-05
   1.3725792e+00   1.0294016e-05
   1.3726552e+00   1.0292814e-05
   1.3727312e+00   1.0291613e-05
   1.3728071e+00   1.0290412e-05
   1.3728831e+00   1.0289211e-05
   1.3729591e+00   1.0288010e-05
   1.3730351e+00   1.0286810e-05
   1.3731110e+00   1.0285610e-05
   1.3731870e+00   1.0284410e-05
   1.3732630e+00   1.0283210e-05
   1.3733389e+00   1.0282010e-05
   1.3734149e+00   1.0280811e-05
   1.3734909e+00   1.0279612e-05
   1.3735669e+00   1.0278413e-05
   1.3736428e+00   1.0277214e-05
   1.3737188e+00   1.0276015e-05
   1.3737948e+00   1.0274817e-05
   1.3738707e+00   1.0273619e-05
   1.3739467e+00   1.0272421e-05
   1.3740227e+00   1.0271223e-05
   1.3740987e+00   1.0270026e-05
   1.3741746e+00   1.0268829e-05
   1.3742506e+00   1.0267632e-05
   1.3743266e+00   1.0266435e-05
   1.3744025e+00   1.0265238e-05
   1.3744785e+00   1.0264042e-05
   1.3745545e+00   1.0262846e-05
   1.3746305e+00   1.0261650e-05
   1.3747064e+00   1.0260454e-05
   1.3747824e+00   1.0259258e-05
   1.3748584e+00   1.0258063e-05
   1.3749343e+00   1.0256868e-05
   1.3750103e+00   1.0255673e-05
   1.3750863e+00   1.0254478e-05
   1.3751623e+00   1.0253284e-05
   1.3752382e+00   1.0252089e-05
   1.3753142e+00   1.0250895e-05
   1.3753902e+00   1.0249702e-05
   1.3754661e+00   1.0248508e-05
   1.3755421e+00   1.0247314e-05
   1.3756181e+00   1.0246121e-05
   1.3756941e+00   1.0244928e-05
   1.3757700e+00   1.0243735e-05
   1.3758460e+00   1.0242543e-05
   1.3759220e+00   1.0241350e-05
   1.3759979e+00   1.0240158e-05
   1.3760739e+00   1.0238966e-05
   1.3761499e+00   1.0237775e-05
   1.3762259e+00   1.0236583e-05
   1.3763018e+00   1.0235392e-05
   1.3763778e+00   1.0234201e-05
   1.3764538e+00   1.0233010e-05
   1.3765297e+00   1.0231819e-05
   1.3766057e+00   1.0230629e-05
   1.3766817e+00   1.0229438e-05
   1.3767577e+00   1.0228248e-05
   1.3768336e+00   1.0227058e-05
   1.3769096e+00   1.0225869e-05
   1.3769856e+00   1.0224679e-05
   1.3770615e+00   1.0223490e-05
   1.3771375e+00   1.0222301e-05
   1.3772135e+00   1.0221112e-05
   1.3772895e+00   1.0219924e-05
   1.3773654e+00   1.0218736e-05
   1.3774414e+00   1.0217547e-05
   1.3775174e+00   1.0216359e-05
   1.3775934e+00   1.0215172e-05
   1.3776693e+00   1.0213984e-05
   1.3777453e+00   1.0212797e-05
   1.3778213e+00   1.0211610e-05
   1.3778972e+00   1.0210423e-05
   1.3779732e+00   1.0209236e-05
   1.3780492e+00   1.0208050e-05
   1.3781252e+00   1.0206863e-05
   1.3782011e+00   1.0205677e-05
   1.3782771e+00   1.0204492e-05
   1.3783531e+00   1.0203306e-05
   1.3784290e+00   1.0202120e-05
   1.3785050e+00   1.0200935e-05
   1.3785810e+00   1.0199750e-05
   1.3786570e+00   1.0198565e-05
   1.3787329e+00   1.0197381e-05
   1.3788089e+00   1.0196197e-05
   1.3788849e+00   1.0195012e-05
   1.3789608e+00   1.0193828e-05
   1.3790368e+00   1.0192645e-05
   1.3791128e+00   1.0191461e-05
   1.3791888e+00   1.0190278e-05
   1.3792647e+00   1.0189095e-05
   1.3793407e+00   1.0187912e-05
   1.3794167e+00   1.0186729e-05
   1.3794926e+00   1.0185547e-05
   1.3795686e+00   1.0184364e-05
   1.3796446e+00   1.0183182e-05
   1.3797206e+00   1.0182000e-05
   1.3797965e+00   1.0180819e-05
   1.3798725e+00   1.0179637e-05
   1.3799485e+00   1.0178456e-05
   1.3800244e+00   1.0177275e-05
   1.3801004e+00   1.0176094e-05
   1.3801764e+00   1.0174914e-05
